2,206,15 Charing Cross Junction,,Toledo,Ohio,43656
2,161,3 Thompson Place,,Jacksonville,Florida,32259
2,479,741 Truax Place,,Cincinnati,Ohio,45271
2,307,74779 Dennis Drive,,Santa Barbara,California,93150
2,453,4 Mallory Court,,Wichita,Kansas,67260
2,393,54054 Victoria Trail,,,,
2,403,668 American Parkway,,,,
2,226,670 Pearson Road,,Kalamazoo,Michigan,49006
2,314,594 Magdeline Trail,,,,
2,313,,,Edmond,Oklahoma,73034
2,174,16 Ridgeview Pass,,Pittsburgh,Pennsylvania,15261
2,450,5931 Thierer Way,,,,
2,134,,,Memphis,Tennessee,38150
2,218,01 Russell Pass,,Saint Louis,Missouri,63150
2,377,,,Grand Rapids,Michigan,49544
2,219,82 Thierer Way,,,,
2,344,4717 Kingsford Crossing,,Richmond,Virginia,23285
2,164,8 Clarendon Drive,,Nashville,Tennessee,37250
2,469,26304 Armistice Drive,,Wichita,Kansas,67220
2,191,,,Las Vegas,Nevada,89150
2,34,08481 Miller Park,,San Diego,California,92110
2,49,,,Tucson,Arizona,85705
2,13,9415 Novick Plaza,,Lincoln,Nebraska,68505
2,52,19 Meadow Ridge Road,,,,
2,52,,,Orlando,Florida,32830
2,432,008 Comanche Center,,,,
2,137,4 Mcguire Road,,Elmira,New York,14905
2,170,,,Durham,North Carolina,27710
2,236,41361 Novick Plaza,,Springfield,Missouri,65898
2,92,9259 Algoma Street,,,,
2,278,383 Schmedeman Place,,Nashville,Tennessee,37250
2,396,,,Sarasota,Florida,34238
2,409,027 Haas Street,,Lexington,Kentucky,40524
2,42,9519 Superior Road,,Houston,Texas,77250
2,316,84 Schlimgen Park,,Houston,Texas,77020
2,450,3989 Boyd Hill,,Houston,Texas,77045
2,3,,,Savannah,Georgia,31422
2,105,,,Washington,District of Columbia,20557
2,314,,,Huntington Beach,California,92648
2,447,97 Corben Center,,Tucson,Arizona,85705
2,284,,,Grand Rapids,Michigan,49510
2,467,,,Louisville,Kentucky,40298
2,220,8866 Forest Dale Place,,Dallas,Texas,75210
2,101,755 Ramsey Circle,,,,
2,269,7 Morningstar Center,,,,
2,117,6520 Wayridge Crossing,,Richmond,Virginia,23260
2,268,94 Dawn Circle,,,,
2,149,366 Jana Court,,Dallas,Texas,75392
2,161,85644 Fieldstone Point,,,,
2,486,9 Milwaukee Road,,,,
2,485,3920 Porter Terrace,,Tulsa,Oklahoma,74133
2,114,27016 Stuart Crossing,,Milwaukee,Wisconsin,53225
2,399,56559 Briar Crest Trail,,,,
2,223,52 Dakota Crossing,,Huntington,West Virginia,25716
2,213,,,Toledo,Ohio,43635
2,2,,,Montgomery,Alabama,36134
2,483,8592 Aberg Junction,,Glendale,Arizona,85305
2,156,8258 Southridge Crossing,,Washington,District of Columbia,20420
2,238,53181 Cambridge Trail,,Baton Rouge,Louisiana,70805
2,139,7890 Sunfield Street,,,,
2,323,3467 Lerdahl Place,,Norwalk,Connecticut,06854
2,125,633 Reindahl Park,,London,Kentucky,40745
2,44,3240 Everett Point,,Punta Gorda,Florida,33982
2,487,2 Spohn Point,,,,
2,389,1012 Trailsway Lane,,,,
2,210,4 Corry Pass,,Oklahoma City,Oklahoma,73119
2,331,,,Tucson,Arizona,85754
2,254,,,Phoenix,Arizona,85025
2,99,,,Houston,Texas,77020
2,232,763 Fulton Place,,Atlanta,Georgia,30306
2,174,93 Pawling Road,,Great Neck,New York,11024
2,408,9 Dryden Street,,Brooklyn,New York,11210
2,258,5732 Manufacturers Park,,Birmingham,Alabama,35236
2,158,,,Las Vegas,Nevada,89155
2,469,30009 Pleasure Crossing,,Milwaukee,Wisconsin,53225
2,152,,,Fayetteville,North Carolina,28305
2,111,,,Portland,Oregon,97206
2,395,68676 Algoma Crossing,,,,
2,488,8158 Annamark Lane,,,,
2,231,2122 Spaight Terrace,,,,
2,401,,,Knoxville,Tennessee,37939
2,370,,,San Francisco,California,94154
2,403,,,Staten Island,New York,10305
2,263,,,Shreveport,Louisiana,71137
2,237,,,Greensboro,North Carolina,27455
2,485,39891 Leroy Plaza,,Hampton,Virginia,23668
2,217,,,Cedar Rapids,Iowa,52405
2,145,,,El Paso,Texas,88530
2,75,,,Jacksonville,Florida,32204
2,81,49032 Fallview Crossing,,Charlotte,North Carolina,28263
2,170,,,Bakersfield,California,93305
2,448,24773 Myrtle Parkway,,San Antonio,Texas,78265
2,490,,,Montgomery,Alabama,36104
2,79,55 Lakewood Gardens Avenue,,,,
2,132,,,Omaha,Nebraska,68164
2,342,2581 Anthes Crossing,,Memphis,Tennessee,38131
2,272,155 Grim Way,,Knoxville,Tennessee,37995
2,180,,,Buffalo,New York,14220
2,206,2682 Fordem Parkway,,Indianapolis,Indiana,46295
2,24,15607 Hansons Court,,East Saint Louis,Illinois,62205
2,108,5540 Oxford Avenue,,,,
2,59,,,El Paso,Texas,88514
2,311,00072 Eastlawn Trail,,Lafayette,Indiana,47905
2,284,,,Tallahassee,Florida,32309
2,264,,,San Antonio,Texas,78278
2,324,84843 Sauthoff Circle,,Abilene,Texas,79605
2,361,,,El Paso,Texas,79989
2,154,43437 Kropf Court,,,,
2,437,,,Denver,Colorado,80270
2,148,3 Blaine Circle,,Roanoke,Virginia,24024
2,209,04116 Moose Avenue,,Birmingham,Alabama,35205
2,62,26582 Mendota Circle,,,,
2,363,705 Mallory Trail,,Memphis,Tennessee,38197
2,364,,,Little Rock,Arkansas,72215
2,177,8 Center Terrace,,San Antonio,Texas,78250
2,225,86 Paget Hill,,Houston,Texas,77090
2,328,195 Doe Crossing Avenue,,,,
2,420,23941 Lotheville Point,,,,
2,239,,,Fort Lauderdale,Florida,33330
2,172,3 Vidon Court,,Kansas City,Missouri,64179
2,369,3729 Farwell Parkway,,,,
2,23,25307 Grover Parkway,,Salt Lake City,Utah,84145
2,104,,,Redwood City,California,94064
2,436,9 Nelson Way,,Kalamazoo,Michigan,49048
2,31,8 Jenna Pass,,Washington,District of Columbia,20540
2,199,75 Golf Course Place,,Arlington,Virginia,22212
2,390,8 Pawling Trail,,Washington,District of Columbia,20010
2,155,1 Hovde Alley,,Salt Lake City,Utah,84189
2,48,230 Little Fleur Way,,Chesapeake,Virginia,23324
2,3,,,Topeka,Kansas,66611
2,392,4 Service Crossing,,Juneau,Alaska,99812
2,41,933 Elgar Plaza,,,,
2,262,,,San Bernardino,California,92405
2,292,74 Kim Road,,Miami,Florida,33124
2,130,5 Sachs Lane,,Tulsa,Oklahoma,74116
2,228,,,Florence,South Carolina,29505
2,412,,,Huntington,West Virginia,25721
2,433,,,Houston,Texas,77288
2,411,,,Fairfield,Connecticut,06825
2,20,44 Melrose Terrace,,Miami,Florida,33245
2,82,54 Arkansas Avenue,,Hartford,Connecticut,06152
2,197,65399 Debra Court,,Saint Louis,Missouri,63169
2,356,1736 Fieldstone Road,,,,
2,499,,,Long Beach,California,90831
2,178,31 Acker Street,,Jacksonville,Florida,32204
2,25,84845 Loeprich Parkway,,,,
2,28,94013 Sauthoff Way,,,,
2,218,,,Colorado Springs,Colorado,80935
2,164,,,Gainesville,Florida,32610
2,138,75755 Summit Alley,,Reading,Pennsylvania,19605
2,309,,,Washington,District of Columbia,20520
2,270,0 Jenifer Alley,,Seattle,Washington,98185
2,105,06 Schmedeman Drive,,,,
2,173,62 Anhalt Place,,San Antonio,Texas,78215
2,469,1 Jenna Way,,,,
2,464,68218 Harbort Circle,,Baltimore,Maryland,21265
2,340,8680 Sloan Alley,,Gainesville,Georgia,30506
2,79,55 Main Pass,,Tuscaloosa,Alabama,35405
2,264,9832 Holy Cross Alley,,,,
2,22,5738 Sommers Avenue,,Fort Smith,Arkansas,72916
2,298,115 Corben Pass,,,,
2,207,0 Eastwood Pass,,,,
2,204,2 Warner Junction,,Akron,Ohio,44305
2,337,1361 Buell Park,,Hagerstown,Maryland,21747
2,247,8758 Fair Oaks Park,,,,
2,445,6 Little Fleur Plaza,,Bloomington,Illinois,61709
2,253,47 Butternut Center,,Oakland,California,94627
2,378,87 Warrior Pass,,Lincoln,Nebraska,68505
2,492,534 Debs Point,,Migrate,Kentucky,41905
2,413,29 Forest Run Lane,,El Paso,Texas,79989
2,250,202 New Castle Center,,,,
2,175,230 Forest Pass,,Jackson,Tennessee,38308
2,480,5193 Ridgeway Trail,,Bakersfield,California,93399
2,338,31310 Brentwood Hill,,Spokane,Washington,99215
2,418,1 Holy Cross Road,,Baltimore,Maryland,21229
2,465,29 Dunning Trail,,Knoxville,Tennessee,37914
2,29,4 Prairie Rose Junction,,Denver,Colorado,80255
2,45,6 Muir Drive,,,,
2,118,,,Katy,Texas,77493
2,475,67 Norway Maple Parkway,,Hicksville,New York,11854
2,3,,,San Mateo,California,94405
2,333,89107 Beilfuss Street,,,,
2,425,01417 Rieder Hill,,New Haven,Connecticut,06505
2,371,1633 Center Drive,,Fort Worth,Texas,76134
2,494,94 Helena Avenue,,,,
2,183,1 Truax Junction,,Washington,District of Columbia,20430
2,286,,,Austin,Texas,78703
2,440,20863 Dorton Terrace,,Sarasota,Florida,34238
2,250,74234 Parkside Parkway,,,,
2,175,,,Brooklyn,New York,11210
2,110,0 Northport Terrace,,,,
2,56,70632 Saint Paul Center,,Waterbury,Connecticut,06721
2,390,812 Stone Corner Street,,Miami,Florida,33190
2,29,42212 Carioca Terrace,,Saint Louis,Missouri,63180
2,64,5 Vahlen Center,,Irving,Texas,75037
2,394,3 Gale Trail,,New York City,New York,10105
2,91,,,Birmingham,Alabama,35242
2,379,1311 Moose Place,,Baltimore,Maryland,21290
2,128,8380 Mendota Circle,,Spartanburg,South Carolina,29319
2,204,,,Corona,California,92883
2,56,,,Durham,North Carolina,27710
2,5,,,Topeka,Kansas,66699
2,450,5791 Talmadge Point,,,,
2,436,,,Pensacola,Florida,32505
2,399,0 Wayridge Pass,,Baltimore,Maryland,21203
2,164,,,New Orleans,Louisiana,70179
2,459,4145 Di Loreto Point,,Sioux Falls,South Dakota,57110
2,311,95 Anhalt Hill,,,,
2,495,749 Mayer Plaza,,Anaheim,California,92812
2,225,47 Randy Court,,Dallas,Texas,75287
2,411,8 Farmco Avenue,,,,
2,327,,,San Francisco,California,94121
2,2,3 Clyde Gallagher Parkway,,,,
2,195,,,Bridgeport,Connecticut,06606
2,354,1521 Magdeline Drive,,,,
2,121,212 Arapahoe Lane,,Gaithersburg,Maryland,20883
2,221,8620 Pearson Parkway,,Torrance,California,90505
2,499,75 Village Center,,,,
2,366,1939 Algoma Crossing,,Lafayette,Indiana,47905
2,245,20 Ridgeway Crossing,,Little Rock,Arkansas,72215
2,56,9684 Ludington Parkway,,Salem,Oregon,97312
2,139,54 Fuller Drive,,Washington,District of Columbia,20210
2,466,502 Bluestem Court,,Ocala,Florida,34479
2,191,87 Warner Drive,,,,
2,325,0 Forest Dale Alley,,Wilkes Barre,Pennsylvania,18706
2,26,880 Redwing Plaza,,Johnstown,Pennsylvania,15906
2,157,11663 Logan Junction,,Chicago,Illinois,60669
2,94,8 Morningstar Way,,Louisville,Kentucky,40298
2,280,2680 Grim Parkway,,Mansfield,Ohio,44905
2,492,87 Shasta Place,,New York City,New York,10160
2,352,18414 Beilfuss Plaza,,Augusta,Georgia,30905
2,189,29744 Express Junction,,,,
2,458,208 Mesta Lane,,Sacramento,California,95894
2,171,78326 Victoria Street,,Bradenton,Florida,34205
2,466,18604 Fair Oaks Drive,,El Paso,Texas,88563
2,155,1 Clemons Circle,,,,
2,301,2 Cody Court,,Gatesville,Texas,76598
2,356,,,Hampton,Virginia,23663
2,107,2219 Little Fleur Plaza,,Atlanta,Georgia,30323
2,411,,,Largo,Florida,34643
2,429,379 Manufacturers Place,,Anaheim,California,92825
2,363,13 Cordelia Point,,Albany,New York,12262
2,405,76567 Kennedy Circle,,,,
2,297,68189 Vermont Lane,,,,
2,213,0 1st Alley,,Temple,Texas,76505
2,223,3 Johnson Park,,Phoenix,Arizona,85005
2,186,,,Everett,Washington,98206
2,254,2123 Daystar Place,,,,
2,54,32046 Katie Crossing,,Baltimore,Maryland,21239
2,281,9627 Farragut Plaza,,Pittsburgh,Pennsylvania,15205
2,61,826 Sheridan Court,,Birmingham,Alabama,35236
2,474,9948 Vera Crossing,,Columbus,Georgia,31904
2,176,,,Nashville,Tennessee,37240
2,386,4 Tomscot Street,,Gastonia,North Carolina,28055
2,146,2755 Hudson Point,,,,
2,228,034 Karstens Lane,,Hialeah,Florida,33018
2,473,9 Linden Way,,,,
2,382,5721 Farragut Plaza,,Santa Barbara,California,93111
2,101,7 Clove Lane,,Dallas,Texas,75392
2,220,,,Terre Haute,Indiana,47805
2,360,5225 Mockingbird Street,,Daytona Beach,Florida,32128
2,194,,,Aurora,Colorado,80044
2,14,12 Heffernan Alley,,,,
2,379,,,Athens,Georgia,30605
2,400,80 Dapin Pass,,Cleveland,Ohio,44105
2,32,938 Oxford Street,,Knoxville,Tennessee,37914
2,360,39 Mcbride Alley,,Gilbert,Arizona,85297
2,82,0 La Follette Point,,Waco,Texas,76711
2,226,6104 Nelson Way,,Stamford,Connecticut,06905
2,413,83 Moulton Avenue,,San Antonio,Texas,78205
2,36,,,Reading,Pennsylvania,19610
2,111,5345 Mayfield Terrace,,Washington,District of Columbia,20414
2,83,,,Phoenix,Arizona,85025
2,403,31 Crowley Plaza,,,,
2,71,14 Kensington Junction,,New York City,New York,10014
2,44,,,Miami,Florida,33190
2,198,,,New York City,New York,10099
2,110,,,Toledo,Ohio,43635
2,408,9 Sherman Plaza,,Houston,Texas,77040
2,60,47119 Bashford Circle,,Norcross,Georgia,30092
2,223,,,Fort Myers,Florida,33913
2,232,,,Crawfordsville,Indiana,47937
2,94,65 Boyd Parkway,,Charlotte,North Carolina,28242
2,4,7270 Boyd Crossing,,Lubbock,Texas,79491
2,227,,,Augusta,Georgia,30919
2,426,6684 Dorton Junction,,Sioux Falls,South Dakota,57188
2,423,86964 Derek Place,,,,
2,309,975 Rowland Lane,,Beaumont,Texas,77713
2,109,,,Jacksonville,Florida,32236
2,155,,,Huntington,West Virginia,25711
2,382,4 Hallows Center,,,,
2,120,5 Hauk Street,,Palm Bay,Florida,32909
2,352,356 Arizona Point,,,,
2,346,1 Oneill Road,,Atlanta,Georgia,30343
2,234,92 Portage Crossing,,,,
2,383,57510 Acker Plaza,,,,
2,352,6 Nelson Parkway,,San Antonio,Texas,78260
2,349,16722 Melvin Crossing,,,,
2,343,2560 American Lane,,Palatine,Illinois,60078
2,472,564 Acker Street,,Columbus,Ohio,43215
2,334,1 Bayside Avenue,,Charleston,South Carolina,29403
2,392,962 Menomonie Avenue,,Schaumburg,Illinois,60193
2,142,,,Charlotte,North Carolina,28278
2,77,2 Ridgeway Crossing,,Lubbock,Texas,79405
2,240,,,Oklahoma City,Oklahoma,73147
2,102,094 Spohn Junction,,Apache Junction,Arizona,85219
2,355,69 Shoshone Avenue,,Memphis,Tennessee,38109
2,21,43 Melody Crossing,,,,
2,387,,,Greensboro,North Carolina,27499
2,259,31 Coleman Trail,,,,
2,207,,,Daytona Beach,Florida,32123
2,90,42385 Carpenter Park,,,,
2,359,99021 Dwight Lane,,Miami,Florida,33142
2,498,8102 Summer Ridge Way,,Beaumont,Texas,77705
2,225,,,Orlando,Florida,32835
2,50,05 Browning Alley,,Pensacola,Florida,32575
2,456,,,Tucson,Arizona,85737
2,246,247 Melby Plaza,,Washington,District of Columbia,20566
2,80,9 Elgar Crossing,,Chattanooga,Tennessee,37416
2,2,84 Sullivan Pass,,Boise,Idaho,83727
2,445,542 Longview Road,,Rochester,New York,14639
2,357,42 Trailsway Avenue,,Gadsden,Alabama,35905
2,467,8356 Spaight Crossing,,,,
2,62,04 Pankratz Road,,,,
2,284,,,Honolulu,Hawaii,96840
2,414,38 Miller Circle,,Lakeland,Florida,33811
2,173,,,Birmingham,Alabama,35242
2,211,9 Ridge Oak Center,,,,
2,153,,,Tulsa,Oklahoma,74103
2,298,,,Minneapolis,Minnesota,55417
2,118,14 Basil Point,,,,
2,136,460 Colorado Court,,Texarkana,Texas,75507
2,277,,,Littleton,Colorado,80127
2,394,40 Meadow Valley Court,,,,
2,411,849 Mitchell Park,,,,
2,366,1427 Green Place,,Memphis,Tennessee,38188
2,480,3535 Packers Avenue,,Orlando,Florida,32819
2,452,1130 Thackeray Hill,,Miami,Florida,33180
2,274,16276 Portage Terrace,,,,
2,206,50665 Gulseth Parkway,,San Luis Obispo,California,93407
2,82,663 Beilfuss Hill,,Austin,Texas,78726
2,264,,,Midland,Texas,79705
2,54,08198 Lotheville Plaza,,,,
2,194,538 Lakeland Point,,,,
2,397,756 Banding Alley,,Washington,District of Columbia,20231
2,42,83773 Loftsgordon Pass,,,,
2,41,8 Nova Place,,Lexington,Kentucky,40581
2,381,2785 Elmside Terrace,,Sioux City,Iowa,51105
2,167,99 High Crossing Junction,,Nashville,Tennessee,37228
2,371,886 Farmco Crossing,,Norwalk,Connecticut,06854
2,76,03705 Birchwood Hill,,Denver,Colorado,80204
2,289,,,Hampton,Virginia,23668
2,339,377 Talisman Center,,Lancaster,Pennsylvania,17622
2,343,68910 Basil Park,,Asheville,North Carolina,28815
2,430,,,Escondido,California,92030
2,3,85 Elmside Avenue,,Santa Ana,California,92705
2,301,4168 Boyd Junction,,,,
2,153,0115 Maple Park,,,,
2,139,9847 Dixon Center,,,,
2,413,6 Larry Parkway,,Akron,Ohio,44315
2,483,,,Virginia Beach,Virginia,23459
2,108,136 Roxbury Way,,Huntsville,Alabama,35805
2,372,6551 Annamark Parkway,,Spartanburg,South Carolina,29305
2,441,10 Summit Lane,,,,
2,70,48 Northport Center,,Pasadena,California,91199
2,355,774 Oxford Drive,,New Orleans,Louisiana,70124
2,462,4404 Monterey Drive,,,,
2,338,4665 Ruskin Hill,,,,
2,147,,,Virginia Beach,Virginia,23471
2,241,197 Hoepker Road,,Minneapolis,Minnesota,55402
2,296,,,Colorado Springs,Colorado,80951
2,104,982 Elgar Circle,,Erie,Pennsylvania,16505
2,46,,,Memphis,Tennessee,38181
2,314,1 Evergreen Avenue,,,,
2,263,22929 East Court,,,,
2,176,8791 Loftsgordon Plaza,,Vero Beach,Florida,32969
2,27,5 Anderson Street,,Oklahoma City,Oklahoma,73114
2,378,8366 Eliot Court,,Kansas City,Missouri,64187
2,192,36 Mayer Trail,,El Paso,Texas,79968
2,126,614 Heffernan Hill,,Norfolk,Virginia,23504
2,189,,,Dallas,Texas,75372
2,199,15 Logan Alley,,Springfield,Illinois,62711
2,261,,,Philadelphia,Pennsylvania,19184
2,341,344 Del Mar Park,,Louisville,Kentucky,40205
2,319,,,Atlanta,Georgia,30386
2,406,9637 Judy Park,,,,
2,252,5882 Fisk Crossing,,,,
2,62,,,Syracuse,New York,13205
2,500,26 Chinook Avenue,,San Antonio,Texas,78235
2,228,3263 Longview Plaza,,Houston,Texas,77276
2,278,848 John Wall Hill,,,,
2,434,,,Charleston,West Virginia,25389
2,421,74478 East Center,,,,
2,168,10 Blackbird Circle,,Pensacola,Florida,32595
2,88,2 Sutherland Road,,White Plains,New York,10606
2,285,01719 1st Road,,Washington,District of Columbia,20503
2,226,573 Carpenter Circle,,Marietta,Georgia,30066
2,186,14 Nancy Alley,,Charlotte,North Carolina,28247
2,349,15 Union Plaza,,Alexandria,Virginia,22309
2,27,,,Paterson,New Jersey,07544
2,203,49842 Manitowish Court,,,,
2,446,5 Veith Road,,,,
2,87,6 4th Parkway,,Stockton,California,95298
2,421,,,Memphis,Tennessee,38109
2,80,6 Norway Maple Terrace,,Mc Keesport,Pennsylvania,15134
2,361,9279 Melody Pass,,Houston,Texas,77271
2,121,5 Buhler Street,,Miami,Florida,33142
2,466,213 School Trail,,,,
2,305,,,Harrisburg,Pennsylvania,17126
2,313,62179 Leroy Parkway,,New York City,New York,10131
2,270,,,New York City,New York,10110
2,198,,,Evansville,Indiana,47747
2,397,,,Waterbury,Connecticut,06726
2,423,7439 Old Shore Park,,,,
2,339,06525 Roxbury Alley,,Saint Louis,Missouri,63104
2,159,52 Porter Park,,Mobile,Alabama,36605
2,3,,,Roanoke,Virginia,24004
2,89,92 Vahlen Hill,,Shawnee Mission,Kansas,66205
2,76,070 Sycamore Junction,,Montgomery,Alabama,36195
2,168,84 Roxbury Court,,Houston,Texas,77080
2,173,75 Swallow Point,,Charlotte,North Carolina,28256
2,137,7724 Graedel Hill,,Miami,Florida,33111
2,167,77 Mosinee Plaza,,,,
2,43,08 Tomscot Pass,,,,
2,152,60583 American Ash Trail,,Tulsa,Oklahoma,74149
2,179,6464 Dovetail Crossing,,Salt Lake City,Utah,84189
2,350,,,Santa Barbara,California,93106
2,161,81134 East Avenue,,,,
2,352,,,Baltimore,Maryland,21229
2,462,24 Goodland Crossing,,Salt Lake City,Utah,84170
2,90,208 South Drive,,Cincinnati,Ohio,45223
2,354,,,Pasadena,California,91131
2,330,65 Meadow Ridge Crossing,,Tallahassee,Florida,32309
2,279,11 Oakridge Hill,,Rochester,New York,14683
2,234,,,Gadsden,Alabama,35905
2,117,,,Saint Paul,Minnesota,55108
2,228,,,Lawrenceville,Georgia,30245
2,104,9 Stoughton Point,,,,
2,153,48 Sauthoff Court,,,,
2,328,,,London,Kentucky,40745
2,337,0 6th Place,,El Paso,Texas,88535
2,234,,,Tallahassee,Florida,32399
2,117,7588 Buell Pass,,,,
2,319,,,Maple Plain,Minnesota,55572
2,471,208 Parkside Junction,,Boulder,Colorado,80305
2,234,01 Columbus Street,,Las Vegas,Nevada,89120
2,31,6273 Northfield Center,,Roanoke,Virginia,24020
2,68,733 Muir Avenue,,Houston,Texas,77218
2,129,555 Veith Court,,Orlando,Florida,32854
2,221,,,Richmond,California,94807
2,173,8 Farmco Hill,,Gadsden,Alabama,35905
2,287,3335 Stephen Lane,,Asheville,North Carolina,28815
2,500,2 Chive Avenue,,Canton,Ohio,44760
2,300,905 Michigan Point,,,,
2,77,157 Steensland Point,,,,
2,366,,,Wilmington,North Carolina,28405
2,152,6 Annamark Point,,Saint Joseph,Missouri,64504
2,258,,,Edmond,Oklahoma,73034
2,229,7 Cambridge Avenue,,,,
2,398,5 Crescent Oaks Park,,Portland,Oregon,97211
2,56,2 Messerschmidt Parkway,,Las Vegas,Nevada,89178
2,280,1870 Oxford Parkway,,White Plains,New York,10633
2,135,3 Iowa Place,,,,
2,431,531 Ilene Way,,Albuquerque,New Mexico,87121
2,404,,,Raleigh,North Carolina,27690
2,287,,,Rochester,New York,14646
2,339,,,Southfield,Michigan,48076
2,99,79 Reinke Terrace,,Nashville,Tennessee,37240
2,233,66637 Anniversary Trail,,Vancouver,Washington,98664
2,110,185 Barby Terrace,,Bloomington,Indiana,47405
2,126,,,Colorado Springs,Colorado,80951
2,380,,,Des Moines,Iowa,50310
2,220,4370 Holmberg Place,,Whittier,California,90605
2,264,2 8th Crossing,,Minneapolis,Minnesota,55417
2,299,,,Shawnee Mission,Kansas,66286
2,425,720 Blackbird Avenue,,Washington,District of Columbia,20337
2,161,790 Mandrake Street,,Saint Louis,Missouri,63110
2,166,,,Cleveland,Ohio,44118
2,295,988 Hanover Parkway,,Tulsa,Oklahoma,74116
2,3,,,Toledo,Ohio,43699
2,258,51087 Larry Terrace,,Brooklyn,New York,11247
2,45,3818 Golf View Center,,,,
2,400,6629 Saint Paul Park,,Lancaster,Pennsylvania,17605
2,444,,,Houston,Texas,77045
2,59,1320 Algoma Drive,,,,
2,328,8 Bunting Plaza,,,,
2,212,7 Victoria Circle,,Charlotte,North Carolina,28247
2,270,0 Maryland Center,,,,
2,231,9 Utah Parkway,,Des Moines,Iowa,50347
2,99,341 Forest Dale Road,,Billings,Montana,59112
2,142,,,Shawnee Mission,Kansas,66205
2,373,6 Mariners Cove Crossing,,Roanoke,Virginia,24014
2,257,12137 Crownhardt Terrace,,,,
2,2,2485 Bunker Hill Alley,,San Antonio,Texas,78250
2,285,6 Havey Court,,Miami Beach,Florida,33141
2,189,48818 Calypso Center,,Danbury,Connecticut,06816
2,382,14 Fisk Plaza,,,,
2,107,,,New Orleans,Louisiana,70142
2,203,54410 Melody Drive,,New Orleans,Louisiana,70149
2,347,6 Merrick Terrace,,Kansas City,Missouri,64144
2,305,83092 2nd Crossing,,,,
2,337,610 Mallard Way,,,,
2,71,90 Amoth Park,,Indianapolis,Indiana,46278
2,410,14 Rockefeller Road,,San Francisco,California,94105
2,134,6 Kim Point,,,,
2,491,3 Tennessee Parkway,,,,
2,435,,,Norfolk,Virginia,23504
2,361,7 Kensington Point,,,,
2,355,3 Eastlawn Avenue,,,,
2,391,983 Raven Pass,,San Antonio,Texas,78265
2,137,1 Havey Terrace,,Colorado Springs,Colorado,80930
2,345,4952 Marcy Lane,,Helena,Montana,59623
2,100,90767 Boyd Terrace,,,,
2,286,53 Farragut Pass,,,,
2,276,9220 Summer Ridge Road,,Charlotte,North Carolina,28205
2,116,6655 Rusk Junction,,,,
2,71,7813 Vahlen Hill,,San Bernardino,California,92410
2,309,367 Banding Street,,,,
2,172,0253 Linden Crossing,,,,
2,371,0621 Hoepker Street,,Panama City,Florida,32405
2,40,6037 Annamark Parkway,,,,
2,350,752 Sheridan Street,,Portland,Oregon,97240
2,194,5826 Karstens Place,,New York City,New York,10203
2,87,929 Blaine Street,,Texarkana,Texas,75507
2,388,90927 Algoma Plaza,,Newport News,Virginia,23605
2,261,4972 Crescent Oaks Point,,Dallas,Texas,75367
2,270,5270 Charing Cross Circle,,Flint,Michigan,48555
2,61,1 Ryan Alley,,Montgomery,Alabama,36177
2,473,3 Ramsey Court,,Vancouver,Washington,98682
2,338,98892 Pankratz Street,,New Orleans,Louisiana,70116
2,471,4 Schlimgen Street,,Fort Wayne,Indiana,46896
2,12,88 Macpherson Court,,,,
2,229,3 Ridgeview Junction,,San Diego,California,92165
2,89,3810 Morningstar Lane,,Bronx,New York,10459
2,339,,,Wichita Falls,Texas,76310
2,267,2317 Norway Maple Alley,,,,
2,346,,,Manassas,Virginia,22111
2,172,108 Sundown Plaza,,Pittsburgh,Pennsylvania,15210
2,112,6954 Sommers Trail,,Norfolk,Virginia,23509
2,231,6 Boyd Way,,Hot Springs National Park,Arkansas,71914
2,74,1431 6th Crossing,,,,
2,91,008 Northland Hill,,,,
2,32,27 Loomis Avenue,,Washington,District of Columbia,20430
2,100,15164 Dapin Junction,,Providence,Rhode Island,02912
2,19,7 Prairieview Court,,Muskegon,Michigan,49444
2,496,,,Saint Louis,Missouri,63110
2,59,55 Tennessee Parkway,,Louisville,Kentucky,40287
2,436,,,Jackson,Mississippi,39282
2,56,,,Pittsburgh,Pennsylvania,15240
2,1,127 Tomscot Park,,Kansas City,Missouri,64179
2,232,468 Weeping Birch Circle,,Atlanta,Georgia,30386
2,359,7 Bluejay Avenue,,,,
2,53,6 Summer Ridge Center,,Seattle,Washington,98166
2,181,6 Dakota Center,,Louisville,Kentucky,40210
2,402,,,Indianapolis,Indiana,46221
2,370,02 Bluestem Hill,,Columbia,Missouri,65218
2,144,3 Donald Street,,,,
2,6,,,Fresno,California,93762
2,40,99226 School Junction,,Canton,Ohio,44705
2,1,17 Ridge Oak Lane,,Memphis,Tennessee,38197
2,27,31400 Bashford Pass,,Greensboro,North Carolina,27499
2,64,,,San Francisco,California,94142
2,298,8678 Dwight Trail,,,,
2,124,,,Austin,Texas,78759
2,100,3 4th Drive,,Reston,Virginia,22096
2,313,4 Vahlen Avenue,,Round Rock,Texas,78682
2,335,4400 New Castle Junction,,,,
2,49,83 Del Sol Court,,,,
2,498,11 Manley Drive,,Saint Paul,Minnesota,55108
2,85,17 Park Meadow Way,,,,
2,296,3 Northwestern Pass,,,,
2,352,965 Nancy Road,,Washington,District of Columbia,20268
2,207,4 Hollow Ridge Way,,,,
2,355,725 Gerald Pass,,,,
2,41,8014 Roxbury Lane,,Indianapolis,Indiana,46254
